"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1997","1997","","EUR","Europe","","NOR","Norway","","4.1","4.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1999","1999","","EUR","Europe","","NOR","Norway","","3.9","3.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_POL","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","POL","Poland","","8.5","8.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","2002","2002","","WPR","Western Pacific","","JPN","Japan","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KGZ","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","KGZ","Kyrgyzstan","","3.4","3.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","1996","1996","","EUR","Europe","","ARM","Armenia","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NLD","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","NLD","Netherlands","","0.7","0.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NLD","Data Source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","NLD","Netherlands","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","JPN","Japan","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","CAN","Canada","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","1996","1996","","EUR","Europe","","AUT","Austria","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","1997","1997","","EUR","Europe","","AUT","Austria","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","AZE","Azerbaijan","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","AZE","Azerbaijan","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BLR","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","BLR","Belarus","","5.6","5.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BLR","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","BLR","Belarus","","3.5","3.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BLR","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","BLR","Belarus","","2.5","2.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1993","1993","","AMR","Americas","","CAN","Canada","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1994","1994","","AMR","Americas","","CAN","Canada","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2011","2011","","AMR","Americas","","CAN","Canada","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","DNK","Denmark","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","DNK","Denmark","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","EST","Estonia","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","EST","Estonia","","2.1","2.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","1999","1999","","EUR","Europe","","FIN","Finland","","5.7","5.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","FIN","Finland","","5.4","5.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GRC","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","GRC","Greece","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_HUN","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","HUN","Hungary","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_HUN","Data source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HUN","Hungary","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ISL","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","ISL","Iceland","","3.4","3.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","1998","1998","","EUR","Europe","","ITA","Italy","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","1999","1999","","EUR","Europe","","ITA","Italy","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","1992","1992","","WPR","Western Pacific","","JPN","Japan","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","1995","1995","","WPR","Western Pacific","","JPN","Japan","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KAZ","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","KAZ","Kazakhstan","","5","5.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KAZ","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","KAZ","Kazakhstan","","4.3","4.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MEX","Data source","","PUBLISHED","Published","","1994","1994","","AMR","Americas","","MEX","Mexico","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MEX","Data source","","PUBLISHED","Published","","2006","2006","","AMR","Americas","","MEX","Mexico","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NZL","Data source","","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","NZL","New Zealand","","2.1","2.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","NOR","Norway","","4.6","4.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","NOR","Norway","","3.1","3.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","NOR","Norway","","2.9","2.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_RUS","Data source","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","RUS","Russian Federation","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","SWE","Sweden","","3.3","3.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","SWE","Sweden","","3.1","3.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","TJK","Tajikistan","","0.1","0.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","TJK","Tajikistan","","0.1","0.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TKM","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","TKM","Turkmenistan","","3.9","3.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TKM","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","UKR","Ukraine","","2.8","2.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GBR","Data source","","PUBLISHED","Published","","1997","1997","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.1","6.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GBR","Data source","","PUBLISHED","Published","","1998","1998","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.1","6.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","USA","United States of America","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","2004","2004","","AMR","Americas","","USA","United States of America","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","MKD","North Macedonia","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","MKD","North Macedonia","","1.8","1.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CZE","Data source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CZE","Czechia","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CZE","Data source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","CZE","Czechia","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SGP","Data source","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","SGP","Singapore","","0.3","0.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SVN","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","SVN","Slovenia","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_HUN","Data source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","HUN","Hungary","","3","3.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","NOR","Norway","","2.3","2.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ITA","Italy","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_PHL","Data source","","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","PHL","Philippines","","0.5","0.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_RUS","Data source","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","RUS","Russian Federation","","1.8","1.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","EST","Estonia","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CAN","Canada","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","EST","Estonia","","2.1","2.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ARM","Armenia","","1.8","1.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AUT","Austria","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AUT","Austria","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","AZE","Azerbaijan","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","1995","1995","","EUR","Europe","","AZE","Azerbaijan","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BTN","Data source","","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","BTN","Bhutan","","4.3","4.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1991","1991","","AMR","Americas","","CAN","Canada","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1998","1998","","AMR","Americas","","CAN","Canada","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","CAN","Canada","","2.1","2.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","1998","1998","","EUR","Europe","","DNK","Denmark","","2.3","2.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","DNK","Denmark","","2.3","2.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","DNK","Denmark","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","DNK","Denmark","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","FIN","Finland","","6.9","6.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","1994","1994","","EUR","Europe","","FIN","Finland","","6.2","6.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","FIN","Finland","","5.5","5.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","FIN","Finland","","4.8","4.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_HUN","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","HUN","Hungary","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ISL","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","ISL","Iceland","","3.2","3.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ISL","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","ISL","Iceland","","3.1","3.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","ITA","Italy","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","1994","1994","","EUR","Europe","","ITA","Italy","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ITA","Italy","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ITA","Italy","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","JPN","Japan","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","JPN","Japan","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KAZ","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","KAZ","Kazakhstan","","5","5.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KAZ","Data source","","PUBLISHED","Published","","1995","1995","","EUR","Europe","","KAZ","Kazakhstan","","2.5","2.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KGZ","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","KGZ","Kyrgyzstan","","4.2","4.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MDA","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","MDA","Republic of Moldova","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MDA","Data source","","PUBLISHED","Published","","1994","1994","","EUR","Europe","","MDA","Republic of Moldova","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","1.7","1.70000","","","","",""
