"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","TUR","Türkiye","","SA_SPIRITS","Spirits","","0.48","0.48000","0.28273","0.67393","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","TUR","Türkiye","","SA_TOTAL","All types","","1.33","1.33000","0.99118","1.66395","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","TUR","Türkiye","","SA_WINE","Wine","","0.13","0.13000","0.08053","0.18186","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","TUR","Türkiye","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","TUR","Türkiye","","SA_BEER","Beer","","0.74","0.74000","0.44911","0.99467","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","TUR","Türkiye","","SA_SPIRITS","Spirits","","0.41","0.41000","0.23823","0.56773","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2018","2018","","EUR","Europe","","TUR","Türkiye","","SA_SPIRITS","Spirits","","0.35","0.35000","0.21068","0.48690","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUR","(WDT) 1961-1999; (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2018","","PUBLISHED","Published","","2018","2018","","EUR","Europe","","TUR","Türkiye","","SA_TOTAL","All types","","1.18","1.18000","0.88533","1.47755","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","TUV","Tuvalu","","SA_WINE","Wine","","0.52","0.52000","0.30880","0.71694","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","TUV","Tuvalu","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","TUV","Tuvalu","","SA_BEER","Beer","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","TUV","Tuvalu","","SA_SPIRITS","Spirits","","0.11","0.11000","0.06515","0.15200","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","TUV","Tuvalu","","SA_SPIRITS","Spirits","","0.22","0.22000","0.13703","0.30757","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","TUV","Tuvalu","","SA_TOTAL","All types","","1.56","1.56000","1.01454","2.08091","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","TUV","Tuvalu","","SA_WINE","Wine","","1.18","1.18000","0.72483","1.61061","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","TUV","Tuvalu","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","TUV","Tuvalu","","SA_BEER","Beer","","0.01","0.01000","0.00595","0.01400","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","TUV","Tuvalu","","SA_SPIRITS","Spirits","","0.22","0.22000","0.13186","0.30450","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2018","2018","","WPR","Western Pacific","","TUV","Tuvalu","","SA_SPIRITS","Spirits","","0.22","0.22000","0.12973","0.31503","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTUV","((FAO), Wine Institute) 1990-2017","","PUBLISHED","Published","","2018","2018","","WPR","Western Pacific","","TUV","Tuvalu","","SA_TOTAL","All types","","0.93","0.93000","0.64072","1.20496","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_WINE","Wine","","0.07","0.07000","0.04404","0.09753","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","5.9","5.90000","3.50544","8.10028","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_BEER","Beer","","0.72","0.72000","0.44308","1.00248","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_SPIRITS","Spirits","","0.44","0.44000","0.25339","0.61376","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2013","2013","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_SPIRITS","Spirits","","0.45","0.45000","0.26795","0.63830","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2013","2013","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_TOTAL","All types","","6.71","6.71000","4.45052","8.86472","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_WINE","Wine","","0.09","0.09000","0.05471","0.12160","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_WINE","Wine","","0.09","0.09000","0.05441","0.12295","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","6.6","6.60000","4.07313","9.04116","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_BEER","Beer","","0.76","0.76000","0.49210","1.03994","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_SPIRITS","Spirits","","0.35","0.35000","0.21987","0.48499","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2018","2018","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_SPIRITS","Spirits","","0.35","0.35000","0.21746","0.49152","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2018","2018","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_TOTAL","All types","","7.78","7.78000","5.17819","10.35212","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHTZA","(FAO) 1990-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AFR","Africa","","TZA","United Republic of Tanzania","","SA_WINE","Wine","","0.09","0.09000","0.05271","0.12433","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AFR","Africa","","UGA","Uganda","","SA_WINE","Wine","","0.01","0.01000","0.00638","0.01394","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AFR","Africa","","UGA","Uganda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","7.05","7.05000","4.29668","9.79256","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AFR","Africa","","UGA","Uganda","","SA_BEER","Beer","","0.94","0.94000","0.58569","1.32138","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AFR","Africa","","UGA","Uganda","","SA_SPIRITS","Spirits","","0.59","0.59000","0.33749","0.82421","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2013","2013","","AFR","Africa","","UGA","Uganda","","SA_SPIRITS","Spirits","","0.59","0.59000","0.36340","0.82070","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2013","2013","","AFR","Africa","","UGA","Uganda","","SA_TOTAL","All types","","8.12","8.12000","5.41460","10.78735","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AFR","Africa","","UGA","Uganda","","SA_WINE","Wine","","0.01","0.01000","0.00615","0.01377","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AFR","Africa","","UGA","Uganda","","SA_WINE","Wine","","0.01","0.01000","0.00622","0.01375","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AFR","Africa","","UGA","Uganda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","5.96","5.96000","3.78195","8.23164","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AFR","Africa","","UGA","Uganda","","SA_BEER","Beer","","0.86","0.86000","0.51120","1.19499","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AFR","Africa","","UGA","Uganda","","SA_SPIRITS","Spirits","","0.66","0.66000","0.40769","0.90182","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2018","2018","","AFR","Africa","","UGA","Uganda","","SA_TOTAL","All types","","6.98","6.98000","4.82763","9.16858","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUGA","(FAO) 1961-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AFR","Africa","","UGA","Uganda","","SA_WINE","Wine","","0.01","0.01000","0.00596","0.01390","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","UKR","Ukraine","","SA_WINE","Wine","","0.46","0.46000","0.27809","0.62664","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","UKR","Ukraine","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.06","0.06000","0.03728","0.08383","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","UKR","Ukraine","","SA_BEER","Beer","","3.29","3.29000","1.95600","4.53600","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","UKR","Ukraine","","SA_SPIRITS","Spirits","","4.76","4.76000","2.86435","6.55813","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","UKR","Ukraine","","SA_TOTAL","All types","","8.73","8.73000","6.39857","11.16528","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","UKR","Ukraine","","SA_WINE","Wine","","0.35","0.35000","0.21851","0.47882","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","UKR","Ukraine","","SA_WINE","Wine","","0.32","0.32000","0.20019","0.44433","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","UKR","Ukraine","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.07","0.07000","0.04359","0.09860","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","UKR","Ukraine","","SA_BEER","Beer","","2.43","2.43000","1.47836","3.38031","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","UKR","Ukraine","","SA_SPIRITS","Spirits","","2.38","2.38000","1.41824","3.29091","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2018","2018","","EUR","Europe","","UKR","Ukraine","","SA_TOTAL","All types","","5.44","5.44000","4.05571","7.00288","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHUKR","(WDT) 1975, 1980-1990; (FAO) 1991-1999; (GloablData, IWSR, OIV, Statistics Ukraine) 2000-2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","UKR","Ukraine","","SA_WINE","Wine","","0.32","0.32000","0.21078","0.43641","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2010","2010","","AMR","Americas","","URY","Uruguay","","SA_WINE","Wine","","3.62","3.62000","2.28458","5.03994","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2010","2010","","AMR","Americas","","URY","Uruguay","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","URY","Uruguay","","SA_BEER","Beer","","2.02","2.02000","1.25621","2.88541","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","URY","Uruguay","","SA_SPIRITS","Spirits","","0.59","0.59000","0.36384","0.80678","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2013","2013","","AMR","Americas","","URY","Uruguay","","SA_TOTAL","All types","","6.42","6.42000","4.64995","8.15144","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","URY","Uruguay","","SA_WINE","Wine","","3.23","3.23000","1.89713","4.39250","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2015","2015","","AMR","Americas","","URY","Uruguay","","SA_WINE","Wine","","3.07","3.07000","1.82479","4.39513","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2015","2015","","AMR","Americas","","URY","Uruguay","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","URY","Uruguay","","SA_BEER","Beer","","1.96","1.96000","1.17472","2.71677","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHURY","(WDT) 1961-1999; (DGI) , INV 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","URY","Uruguay","","SA_SPIRITS","Spirits","","0.79","0.79000","0.46082","1.07494","","",""
